folders,animal,sex,imgs,lefteye_x,lefteye_y,righteye_x,righteye_y,mantle_tip_x,mantle_tip_y,l1_tip_x,l1_tip_y,r1_tip_x,r1_tip_y,r2_tip_x,r2_tip_y,r3_tip_x,r3_tip_y,r4_tip_x,r4_tip_y,l4_tip_x,l4_tip_y,l3_tip_x,l3_tip_y,l2_tip_x,l2_tip_y
outliers_1406_8754_fc,kho,M,img5833.png,291.7530209239334,297.7603563983694,305.2205538007607,300.33924567265547,292.03956417663187,327.84739793170695,300.6358617575854,215.80898612661184,321.55351920457247,220.10713491708864,361.096488076959,261.65590655836434,322.6996922153663,310.08171626440287,,,279.1451178052015,313.2336920440859,276.85277178361383,299.4796159145601,263.0986956540881,264.8078823380473
outliers_14070_14088_fc,kho,M,img09.png,310.8045419984618,309.4125828429975,297.0732883786187,303.2773418639187,327.45733894167574,272.60113696852466,277.3651794718646,380.7009436343182,259.44260833401427,411.65811196333243,264.3305822807007,390.0113701994353,254.5546343873278,418.8736925512982,,,275.50309415884124,374.8819270311201,,,261.7702149752935,432.60657173484583
outliers_14070_14088_fc,kho,M,img10.png,312.1135845965641,306.4926353206017,296.9338347071507,300.58939925249643,327.29333448597765,276.13313554177466,247.74020080627358,396.44670873934837,269.1042932432259,415.28084286139847,262.9199506956871,413.59420398479693,,,,,,,,,255.33007575098034,401.7877318485864
outliers_14070_14088_fc,kho,M,img12.png,310.0732198620855,303.99405290794544,298.32812468645005,300.41945872405637,327.6908626255388,271.31204894095976,262.3268546915674,391.5716104132274,261.30554206759905,396.42284537707684,256.70963525974173,397.6994861570372,,,,,258.2416041956942,410.2105658006489,274.8379343351791,397.1888298450531,263.8588236275199,387.23103176136215
outliers_14113_14238_fc,kra,M,img035.png,292.0490417480469,301.1379089355469,311.33089331991937,298.48801170250533,315.3817727178706,368.7032546003261,246.83560180664062,157.15652465820312,423.85906206882794,167.0525281607986,505.40694696722005,258.0279142035136,400.290309208021,304.69404486791143,458.7408163028223,418.76680871421723,272.8194885253906,464.89471435546875,211.26891126434896,444.2210618038888,156.11802957006063,349.9460503606608
outliers_14113_14238_fc,kra,M,img066.png,295.0439902170165,301.5383116137705,312.9415119206919,299.88113367824496,292.72394110728084,367.1625578605799,233.06553542836315,305.5155386590316,316.25586779174284,241.21703476064255,364.3140279219821,316.1214774463948,369.9484329027688,321.7558824271814,418.3380286201131,318.4415265561305,238.03706923493962,420.85512297160585,230.74548631862746,343.63063117611796,123.36035609657564,323.0816247756019
outliers_14113_14238_fc,kra,M,img070.png,294.51960418583656,302.60798928267184,313.80915535535325,300.10749190884565,296.30567373856957,368.33534882324733,254.51164620461668,286.5333633080746,350.60218814165364,234.73734627881674,342.0290542885351,331.5423160369469,368.10566975843733,315.82490397289627,377.3932314326491,344.0448029060781,209.85990738629096,391.5542530087767,231.2927420190873,397.2696755775224,153.77732343047387,329.3990325736673
outliers_14736_14788_fc,sla,F,img15.png,301.1139000248353,306.8552749544631,313.3401905713789,302.5760732631728,314.86847688969686,335.58705773884066,277.5782907227388,256.4218264499707,286.13669410531935,192.53945834428023,368.8628234863281,205.73068237304688,409.31657136174636,324.2777389832878,327.4004246999041,309.91184759109905,319.7589931083143,348.42466281271146,291.3328675876004,377.156445597089,251.5974233113336,223.71649923796647
outliers_14736_14788_fc,sla,F,img18.png,298.3360051813031,304.71138999696984,311.2865438626319,299.0131529771852,311.2865438626319,333.72059664314645,280.46426180106926,251.61418140352163,289.52963887799945,200.07103745183284,351.17420300112474,200.589058999086,423.1791980693131,309.89160546950137,332.7844380736378,361.1757386475636,306.36533916372696,340.713887531064,289.01161733074633,341.2319090783172,273.98899246040486,233.48342724966125
outliers_14736_14788_fc,sla,F,img35.png,298.91845703125,303.77435302734375,313.2364546254775,299.6269062976331,318.8062694444473,336.08387602179903,267.6652424702702,268.23340459071255,284.37468692717954,236.58672948292968,331.46493948756046,247.22001231914473,347.41486374188304,310.2601891338482,359.527202062695,381.15993225640455,311.41409375982846,365.7330912027456,270.1969764788928,297.8546924915973,227.66384513403264,321.9061655735123
outliers_14809_14824_fc,nur,F,img05.png,310.56565887840134,299.8698648682834,296.3360243386892,301.93213074360403,296.7484775137533,274.29776801430785,,,287.0558278997464,365.6561462910109,272.207513597438,354.5199105642796,258.802785407854,345.4459407128689,281.48771003638075,297.39514581789865,,,329.12605175628687,314.5119525830597,327.4762390560304,337.6093303866506
outliers_14809_14824_fc,nur,F,img08.png,310.41547682110956,300.39186364258177,297.5606861982777,302.4713150668634,296.23739892828036,275.6274875897734,,,287.16342907686965,363.72061156388554,274.11959741546684,354.8356827510459,258.05110913692704,344.06034355249574,281.30315688116696,297.55624806401596,,,327.99629340821775,315.3261056896952,326.1058830225072,335.7425378553693
outliers_14809_14824_fc,nur,F,img09.png,313.3561921587704,299.31623240850456,298.8724570022776,302.04505207566984,297.6130017712782,274.1271277885171,,,286.90763230778356,365.85745044630477,274.73289840812294,352.21335211047824,258.56988961029765,344.65662072448197,280.19053774245356,296.7973219465058,,,329.72911016176226,313.79996756499736,326.5804720842638,335.63052490231985
outliers_1483_1705_fc,kho,M,img056.png,307.40446042134937,296.5855474304629,294.05632056647977,301.24187528681273,279.90301513671875,269.36077880859375,348.69056741431814,365.8096215615309,322.3047095616689,361.77413741936095,249.04515128843113,352.15105984957125,,,239.4220737186414,253.1264874378642,327.89230298928874,285.41036057522325,359.2449105553778,260.266190150934,362.6595509833677,350.28852870703133
outliers_1483_1705_fc,kho,M,img106.png,307.4566207070211,296.4310528600497,293.14598941360026,302.85623425709576,271.602294921875,269.9869384765625,387.4793344702314,344.03580593816383,341.9189572911773,378.2060888224544,281.463841418971,359.22259833118187,233.27498094112542,299.35158985870703,,,331.4202880859375,268.8575134277344,366.7435217797645,291.1740862624665,373.4607568766763,324.46820804715986
outliers_1483_1705_fc,kho,M,img146.png,309.46025718136764,295.9207027956523,295.9192516756433,301.9785210482132,275.7524108886719,269.52667236328125,370.0384397069765,352.2227783194535,330.12810769010474,378.5921048306009,366.9786045082161,370.76208967502976,248.9125518798828,302.2490539550781,227.99878885257957,232.90255855292298,245.57344168475134,268.0518642172666,377.52162696013994,306.25462805002087,372.17649320788036,340.81982631463296
outliers_15199_15216_fc,nur,F,img07.png,310.716867158474,305.9733248571765,303.6302832904824,292.4163818053665,345.8416741563454,280.70811280607603,226.29408542674798,392.55289298350874,224.75352371631504,324.460065382372,248.47817405698254,275.470202990604,334.4415174991415,225.86411591466276,328.5873829994963,256.3672377812353,376.6529083650045,274.8539783064308,342.4524383933929,366.05523156406184,240.4672531627312,395.6340164043746
outliers_15199_15216_fc,nur,F,img09.png,314.06691958282045,307.7780928659711,308.35217216480635,293.3551589062211,347.1349792480469,276.31689453125,221.54243757687746,391.32225750074895,222.3588300651652,327.9157742437351,260.4571461852594,237.84046970265533,343.1849183317495,235.1191614083629,349.44392740862213,272.6732158695986,416.66024227764535,261.2437210335703,384.00454274613617,358.66655796923965,271.61451019185836,387.2402950593103
outliers_15199_15216_fc,nur,F,img13.png,309.95917195590823,312.0064345738584,308.35723328490025,297.5889865347866,347.7649245916964,282.53076302731165,205.99380493164062,370.2621765136719,196.86230178274522,305.2782921556249,250.68744112861316,219.73476712379906,292.3378465748205,215.89011431337994,305.4737436770859,263.62788670941757,398.3861865955484,273.88029420386863,384.9299017590814,373.20049180636306,298.1048257904492,417.41399912618317
outliers_15271_15408_fc,sla,F,img030.png,301.7076074692802,294.7219201528201,302.0466318899082,306.92679929542544,257.3353271484375,308.71966552734375,341.209228515625,238.6883544921875,404.9993591308594,328.1812438964844,365.4565124511719,395.74566650390625,284.0,360.01116943359375,243.24202238806518,291.91531042879603,261.06839948201275,277.4844337336957,240.15261840820312,252.5690155029297,359.11347349872403,179.01492216712836
outliers_15271_15408_fc,sla,F,img067.png,304.4568671154228,291.8742469712921,305.4932679549096,305.00199093812506,260.2370979639856,306.7293256706031,392.21960238748375,248.62268034349492,434.3524389977696,332.9848136042689,366.42816162109375,411.923828125,270.1393737792969,394.4341735839844,227.0722711004077,337.82135085520736,256.8240239834538,294.8863732777873,269.1327129292747,211.69661350603218,384.57972649007763,226.97636530084435
outliers_15271_15408_fc,sla,F,img108.png,305.7759005168154,294.0438713115642,306.4539493580712,307.94387255730925,262.04175025581276,311.3341167635885,379.0051753724477,252.6828919949571,398.32956734823955,244.54630589988682,442.0637176092422,330.9975331600083,355.6124903491207,388.29266024612804,247.12467574818396,328.6243622156128,251.87101763697493,283.8731386927264,298.99541210425684,180.13166598058064,409.1783488083332,235.3926465429328
outliers_1552_1596_fc,kho,M,img11.png,309.76126470849727,304.15088331760666,297.55338725012615,303.0657386546403,308.13354771404784,253.42037032393114,279.37721414544023,389.8773116919461,226.74769799157366,349.184386830709,222.12513732910156,315.3197021484375,277.42449951171875,247.85191345214844,326.3097208187337,240.39863436833525,351.53933423270064,255.0480873183806,417.73315867364636,284.88956554995445,330.65029947059895,402.0851891503172
outliers_1552_1596_fc,kho,M,img21.png,309.8745776255717,302.43895713324815,295.02135316641727,302.7360216224313,297.397869079882,255.20570335313715,321.4600927037121,395.12307775837166,246.30277694039086,349.3751464241761,231.74661697041955,316.40098812485326,265.6119687372916,270.35599230147466,288.1888699152063,255.20570335313715,343.44286490326067,244.80844623172908,385.32895787807604,264.1176380286298,344.0369938816268,382.94343370186505
outliers_1552_1596_fc,kho,M,img34.png,309.84475548108264,302.3991848627956,295.27140996215036,304.22085305266216,290.3268820182269,255.03581192626555,348.8805024067942,374.485197518943,255.19470978508645,337.01088047025985,242.44303245602066,304.22085305266216,249.72970521548683,272.73201719925476,269.7680553040188,228.49150401678165,350.2361145019531,245.31979370117188,372.0417122493832,271.1705873222263,356.4274134790985,365.8973331952865
outliers_1563_1582_fc,nur,F,img06.png,299.474155255431,306.245747046003,313.371503011306,306.95843154630427,330.83227326868735,349.0068170640798,290.565599001665,294.1301105408812,354.3508617786296,319.7867525517273,358.6269687804373,336.1784960586568,367.17918278405267,363.9731915704067,355.77623077923215,400.320101085772,361.47770678164244,390.3425180815541,366.1101560336008,380.36493507733616,,
outliers_1563_1582_fc,nur,F,img07.png,300.20243822444917,308.1134304566443,315.13023960060514,308.1134304566443,323.4620357175294,350.8138855558811,295.55824620957736,298.8942411119802,361.0535844241206,322.77651913496277,364.31025869998183,339.78359590890494,372.63287073829395,368.00810629970255,366.84322758120726,408.5356083993094,373.3565761329298,384.6533303763268,369.01434376511475,381.03480340314763,,
outliers_1563_1582_fc,nur,F,img12.png,297.1486935127857,300.8813910172081,312.4714102692633,301.2377332673587,310.68969901851005,342.9297765349836,286.1020837581159,268.8105885036504,358.08321828854525,319.05484577489074,347.39295078402597,349.7002792878458,335.2773142789042,375.7132635488425,348.10563528432726,407.42772381224955,359.5085872891478,392.105007055772,325.656073524837,364.6666537941727,,
outliers_1576_1650_fc,nip,F,img28.png,310.6283874511719,296.74310302734375,294.1152648925781,300.6891174316406,275.0218200683594,252.0629119873047,409.91395901466495,382.68773550360146,297.596923828125,442.73907470703125,231.80177307128906,422.98138427734375,192.75881958007812,334.3187255859375,288.1247349434789,252.3932618471103,309.12722230492466,243.19732917928565,427.6502516304102,192.80507338209327,446.95151124166244,344.085216281097
outliers_1576_1650_fc,nip,F,img49.png,310.2772521972656,299.5456237792969,293.3415222167969,303.9022521972656,284.222714593631,260.0975566808372,417.70517719855644,415.12640104482546,334.7089461946959,468.5094825865636,226.49608004749285,434.6200189679047,221.10278791247094,368.22605260270103,181.20823546232134,258.2386026238832,298.55281746056266,261.836316638284,479.1911934378331,317.9049223758837,420.2553706707142,412.69357141385063
outliers_1576_1650_fc,nip,F,img52.png,311.7525361591813,300.0657070752718,294.0052795410156,302.2432861328125,289.0205515981769,261.5446200675413,411.4470554064655,411.43562473016084,335.2479194261512,446.54213559965086,221.0753488412339,444.38549597482927,222.27767650641889,350.8609062101079,185.25300966392422,260.16728285114334,298.30144622784945,261.8247937223883,459.2730398651404,333.81755415391507,434.2051805771472,400.71292192884744
outliers_16004_16041_fc,nip,F,img20.png,294.91417119393475,296.6365756867598,311.51050133341965,304.29642036652206,272.57295754462814,356.3195321499075,312.78714211338,202.16515796969182,368.95933643163664,313.87122621622495,341.51155966248854,333.9783185006009,325.23438971799374,363.0218962446995,279.9136420294003,374.1925030693528,245.44434097047008,362.3835758547193,221.1881661512229,333.0208379156306,286.9351663191824,252.91162897311685
outliers_16004_16041_fc,nip,F,img24.png,295.9138637835405,297.6801435966328,311.135350006145,303.1598786367704,274.1455463668587,357.8400235942325,316.3106553218306,212.13539102559537,357.7130978473149,285.5029546185491,347.0580574914917,327.8186863173897,324.83468760648907,369.525558567326,282.2145261831964,377.4407314030804,245.07409980004144,364.6546829760926,218.5887137727096,334.82056997978776,293.17399626347174,259.93085776457355
outliers_16004_16041_fc,nip,F,img28.png,291.5596803145942,298.2025229080867,308.2824469928636,303.48339659596127,269.5560399484501,358.34580657554704,313.2608227961201,228.1844596338091,351.08130590244633,282.8786967414193,339.73516097054846,326.5177157102572,316.7519443136272,376.26619733473245,278.34960762104976,375.6843437484813,238.72711181640625,371.1501770019531,217.54590785780226,349.21000557405296,285.33185065606386,264.55030877450736
outliers_16065_16204_fc,sla,F,img042.png,296.5663696166488,302.3091816878084,311.2845647625382,299.36554265863055,318.7307018144452,336.6520974242464,259.289990307653,261.4595973681543,317.2319641113281,222.27345275878906,348.7482611253752,256.10993333254305,366.87767813494685,297.42122782976355,368.0664923650827,350.3234610708086,287.2271247158453,373.8025421159915,295.2516207692623,358.94236423929345,207.5765712967438,284.64147485580327
outliers_16065_16204_fc,sla,F,img075.png,295.5805884220422,302.6115614217773,309.61504422712585,297.978828437575,324.6932502316552,336.3888495256163,269.89589983027895,248.40865915896222,285.8301696777344,183.0382080078125,351.765625,244.44886779785156,356.49204652217077,329.7860125184646,334.4350014141221,359.82993830842724,287.2483941240481,369.87611921534625,253.04791259765625,362.7616271972656,272.3313376258957,312.3389012939012
outliers_16065_16204_fc,sla,F,img093.png,298.1005404510618,301.23217560981436,309.57572430487267,296.01908663719877,323.72679633504885,332.03999725946545,256.5092041917119,235.23379996212375,333.3752545374417,212.07750027638087,341.7372516461822,225.26372648631778,360.39093750414173,298.5920088245035,336.5914072715727,345.8694540162286,297.99757446200124,349.7288372971857,272.2683525889536,400.2224352230417,231.42321286549048,323.3563848773119
outliers_17429_17517_fc,kra,M,img19.png,299.0398773038281,301.67511384094144,317.67054837047345,298.0524833557604,299.0398773038281,362.7423134482789,250.39312507425421,262.8612157854303,290.7595790519857,205.93416530401407,446.5326899147703,302.1926324816816,342.51144312600053,304.2627070446422,375.63263613337,361.7072761667986,256.2743225097656,391.1163330078125,180.01058993359408,339.9714932557124,186.22081362247587,303.74518840390203
outliers_17429_17517_fc,kra,M,img24.png,297.61753467362394,301.18475873614653,316.60433325851056,298.7505537893662,297.3383327968241,367.2466267897351,265.9728703654795,276.3558682789871,281.0649410355176,258.3427516728126,457.1937255859375,318.6274719238281,344.35426965180636,319.68471633167707,412.46295166015625,400.1783142089844,206.09142867468324,354.7372675653139,243.09134386574436,409.7502993625495,228.97295517441842,305.5663276403511
outliers_17429_17517_fc,kra,M,img63.png,294.63139400050557,300.03936717831084,312.45911088744583,298.3000777259264,302.0664080529037,361.7890615471057,211.56442260742188,207.9619598388672,321.37713623046875,218.42413330078125,446.38439872104584,309.60545916642513,388.55302442926404,335.2599785890953,378.130859375,420.4692687988281,314.6332227029264,400.4833330535109,242.88753279206924,319.6063735176355,200.70976357174717,269.6018017615836
outliers_17459_17531_fc,kra,M,img24.png,302.45149052037107,309.91822289411937,301.9414745389239,292.0676635434685,363.90841628475476,306.0931030332656,183.61776684318102,250.24635306480076,206.56848600830355,191.33950720765293,201.4683261938319,197.9697149664661,201.72333418455548,203.32488277166138,214.98374970218183,193.3795711334416,,,177.75258305653858,280.8473119516308,164.74717552963583,249.22632110190642
outliers_17459_17531_fc,kra,M,img40.png,301.06089027841074,312.5781732370068,300.29981596728044,294.3123897698814,364.003662109375,295.0205078125,152.27086245245158,306.1090415923999,236.75011098790665,174.06264861130575,260.3475646972656,160.04124450683594,268.20828628754344,186.48055802876462,356.0481872558594,203.9871063232422,366.1327438800449,334.2687911042182,270.99845498876675,369.65874657177375,209.73197294278364,336.93255119317405
outliers_17459_17531_fc,kra,M,img51.png,303.79125695186724,315.21369992409814,299.93678382775613,296.71222892836465,357.36843337701214,290.93051924219793,141.13249111437705,302.4939386145314,223.23276865794438,213.45560944756394,255.22489558806686,186.47429757878598,274.4972612086226,210.75747826068616,396.29861193053466,164.88924808376356,386.2769818078457,341.0386698556428,317.65472412109375,357.8741455078125,212.44024391043317,366.09274516236525
outliers_17534_17585_fc,nur,F,img18.png,308.8705340232307,293.1263904852982,299.3656979085834,305.90875629465154,261.0186004805235,280.67177764541555,330.17447703881953,353.1051838984175,324.93042952728996,357.03821953206466,284.9445672518771,369.16507940247675,254.13578812164099,353.1051838984175,258.0688237552881,314.43033350088706,263.9683772057589,319.6743810124166,312.80356965687787,268.54491777500346,306.9040162064071,190.8674640104719
outliers_17534_17585_fc,nur,F,img22.png,307.64049615566535,294.8597495042894,298.9544286950887,308.0386104789573,262.41304144714593,277.7871341507423,366.64585097406484,319.71987361559474,337.8919724838803,382.61898281287336,283.0798916119661,376.9281110283577,234.85724122738577,334.9953715635053,208.79903884565607,261.91259706761963,270.7995893401164,258.91740139155877,,,329.8049441585159,186.13414646327922
outliers_17534_17585_fc,nur,F,img30.png,306.83162422960254,294.9887147738497,298.30022670967503,307.9564390041396,260.42082172119683,278.60843153558886,430.02500441735606,281.6797346427628,352.5599149364141,383.373993080299,284.99124657858806,383.03273717950185,239.94546767337076,322.63044273841496,181.3976287841797,252.46646118164062,303.4190652216315,174.86663769327004,307.1728801303997,276.56089613080627,385.02593994140625,201.93348693847656
outliers_1781_1912_fc,nur,F,img034.png,295.5674196385048,296.8771696551601,306.4419801486966,305.9977687927404,262.94373810792933,337.2182812252266,256.35302734375,226.708740234375,341.87199987545057,295.12320828254855,359.7624058760888,331.6056048328695,281.1849363830898,367.0356245596235,243.6501630092019,378.96256189338226,226.81213383213066,350.8991799315969,225.75975700856372,301.0866769494279,205.063012811747,284.59944004687907
outliers_1781_1912_fc,nur,F,img059.png,294.84539794921875,295.7502746582031,308.9484209034487,303.16881437265965,268.48333785697787,336.9412576779539,336.0745154922356,179.01476606244273,352.7674967776429,289.60576707826624,380.9369026967678,345.4229232513469,364.2439214113605,386.6337207996962,318.33822287649036,418.45471637500395,277.35231018316426,343.2144332257443,265.23859188398285,301.0327355768088,235.38525765547087,156.27809163738
outliers_1781_1912_fc,nur,F,img100.png,296.5227962593495,298.1615445043831,307.85467529296875,305.3428955078125,266.62127311397694,339.94175492668444,285.05371888852164,175.278572674085,337.83270263671875,280.01861572265625,360.4219416111045,332.1591667107656,339.7580994996871,365.26903369885395,263.570805657127,343.66368171365036,249.01562116183192,344.5733807446063,184.28968198767723,254.33328455157678,206.8182268232319,241.22576755634498
outliers_178_317_fc,sla,F,img058.png,297.47742235827275,301.2398067953522,311.429478253617,303.744021956055,298.9084024501029,342.02273941251235,251.32831439674936,237.5611927089091,392.27985344202233,227.54433206609784,433.0627860591825,322.70450817280494,415.89102495722034,386.02537723629047,303.559087748551,347.031169733918,230.5791030652117,354.901560238984,160.46107856553277,292.65392624437106,215.91155712395235,231.83727234158837
outliers_178_317_fc,sla,F,img069.png,296.14178466796875,301.50921630859375,309.8924255371094,304.17987060546875,289.2484130859375,339.3663024902344,222.57575491715883,208.17579246617046,391.9364485360592,213.71768906921932,453.5897521972656,347.68109130859375,363.3034362792969,414.83734130859375,319.8676214288728,397.30354338436774,263.30950927734375,361.8741455078125,169.708740234375,361.1980895996094,221.19187841303477,190.46217321338273
outliers_178_317_fc,sla,F,img088.png,295.1586764435838,299.28657506115474,309.49142427706204,303.3816458707199,285.94476712206205,337.5072359504301,313.24523918583014,231.71790670332868,337.81566404322143,241.9555837272417,405.7255883018446,341.2610508591981,414.9394976233663,378.45794404608216,271.83266401621245,387.04267649080185,238.44158851719502,364.36106787209377,182.59034729003906,389.6332092285156,239.54393196842761,253.5343591508749
outliers_18130_18156_fc,kra,M,img06.png,302.0618868215438,303.49437079651204,317.9855254731265,300.10636257277105,299.20086669921875,356.7169494628906,291.7137057971571,235.21476082895347,364.04106278970346,164.351475852694,422.45550537109375,312.2315673828125,363.4805582583144,308.90393969532033,333.0437235091629,367.21450732001057,288.5098284551412,362.72907904118824,269.9273398714487,349.59318193892284,253.26717769296573,271.0981870595321
outliers_18130_18156_fc,kra,M,img07.png,303.3317015628338,302.2255739921131,320.69401617029496,297.2172140091916,302.5995178222656,354.08807373046875,294.71246337890625,233.08059692382812,367.06634521484375,164.92095947265625,426.6268005371094,311.93389892578125,363.4320213578917,305.230589981866,335.3852054535313,363.3275657837552,290.9777469382942,360.6564404595304,276.2865576550579,348.30248583499076,255.9192270578438,267.1670541116627
outliers_18130_18156_fc,kra,M,img09.png,302.47316401404333,300.69898167790706,320.8273303043968,296.4381930747893,301.16215213616096,355.4337275794968,292.5986328125,230.88580322265625,366.72991943359375,166.46652221679688,427.9976806640625,310.4883728027344,366.0572400913392,307.9095470062602,336.55947283898547,363.29979884679113,290.34630414363124,360.02226915208513,275.5974205174544,348.22316225114366,256.25999531868916,265.62941394455316
outliers_18171_18240_fc,kra,M,img18.png,298.1244062684118,304.7757989793973,316.71180500895036,301.16928877600924,307.8342414313797,350.2733123144468,302.8406119189963,193.80625425976436,374.628662109375,197.1455078125,402.99062602846493,219.05182568348084,339.4605616764751,319.7566875165477,359.435079726009,313.93078641876696,284.44121265000786,334.9569250354011,,,273.7111064300926,304.2209512557991
outliers_18171_18240_fc,kra,M,img24.png,298.8263147239718,305.4276714022725,317.4971861308923,301.9807412963795,311.17781427008845,350.2377627788818,300.2625356014272,193.40244296074926,397.351066917414,212.64780271865195,405.1066596556733,215.5202444735628,362.0200333320105,289.6292417502628,352.5409755408047,311.1725549120942,286.18757100236405,336.16279817981865,,,271.82536222780976,307.43838063071007
outliers_18171_18240_fc,kra,M,img38.png,300.74639012915225,303.8684756466089,317.2617026806781,300.6719635398619,313.2660625472445,349.68514917664845,310.6392371590344,195.48721662443558,397.1745053493518,218.89452880891918,380.1264407800348,195.9861920438994,377.57437328038293,270.51726232187764,359.77376730789086,311.9112634587908,287.29985226090935,332.7978431424695,,,268.6780824224488,281.2105077791667
outliers_18395_18437_fc,kra,M,img14.png,299.813084951737,302.5692869049384,318.44941727147096,296.0302229331019,330.8736388179603,347.03492191342656,263.52127990804445,219.8501276612068,298.1783189587779,225.40833203726783,341.26187664730264,276.97285586981286,366.51153746446914,284.5868609823881,345.2595795560006,353.573985885263,,,284.1193314193294,313.0317892598768,245.53885398549414,254.18021351334838
outliers_18395_18437_fc,kra,M,img17.png,300.1368393357483,302.9255924187746,317.4892374655065,294.80319329420695,326.10516357421875,347.5749206542969,265.0628431160241,217.27120165060626,295.33723985304914,224.28600089455108,338.67106391287723,275.38437747671946,359.20883296896784,286.31159420943163,343.7024346402477,346.49118772327404,,,280.20004148453665,302.9255924187746,243.2800454637744,249.760798148877
outliers_18395_18437_fc,kra,M,img33.png,296.7163213270485,299.1687256694609,314.66935819804,293.18438004579707,317.0070495605469,344.8766174316406,246.84677446318312,228.02150547701297,297.0487849728076,231.0136782888449,329.96268590295875,265.92236109355065,354.56499568913233,284.8727889018195,348.9131137112276,346.3785633672535,,,284.0827027882026,314.12958972862054,222.70620727539062,254.8504638671875
outliers_18402_18467_fc,nur,F,img16.png,307.31331245750414,296.14963543234194,298.2049715081714,306.23387005481743,260.79571403769785,286.06540080986645,360.7818908691406,302.7384948730469,347.6502509474061,372.2693419374795,308.2892061306469,387.23304492566893,259.89453125,355.79583740234375,232.1694996255094,282.1618261172953,273.8076296796017,280.86063455310494,287.14484321255316,186.19894825825438,367.89019775390625,200.9832000732422
outliers_18402_18467_fc,nur,F,img28.png,305.4278564453125,295.11083984375,296.2410888671875,306.17022705078125,252.99384534632563,267.4183951793369,355.8764217092855,294.57521736651415,305.2185033985895,351.5000946434818,264.744393408085,312.85384768480657,259.26080431259726,286.48039536841327,184.5795432978599,260.36806634228134,195.54672148883532,284.39140904632274,271.01135237435665,265.5905321475077,303.6517636570216,272.1186144040407
outliers_18402_18467_fc,nur,F,img29.png,307.7550495655389,292.09716069078877,300.67353270084084,304.84389104724534,263.6135944422542,262.35478985905684,380.2225721476159,304.1357393607755,320.92083740234375,368.79522705078125,269.04275737185606,342.61198099230177,265.9741000638202,301.0670820527397,203.18465053016388,259.99428423749083,223.01289775131852,288.0843011341265,282.2615888526258,251.96856512416633,315.5447181167068,266.1315988535625
outliers_18430_18449_fc,kra,M,img04.png,300.11501383213044,306.4614443162874,320.75347528930877,304.51441965051583,305.5666828962908,348.90658203010696,293.8845349016615,183.02008050637176,353.07408474111634,215.34068995817933,381.4627685546875,341.440673828125,348.4012255432647,329.04693043923726,,,269.3520241129401,342.28669816648375,,,201.2061608109362,214.1724751587164
outliers_18430_18449_fc,kra,M,img06.png,300.5771773320697,307.73793940258736,320.1576329331307,305.4786560640034,307.3550273478216,350.2877756125852,293.4227800932205,180.84152521878852,353.6703357887927,218.49624752852114,382.388548961865,341.5766030625441,344.352783203125,324.4327392578125,,,271.5830411535756,342.00373670444407,,,201.92180488057028,215.1073225206452
outliers_18430_18449_fc,kra,M,img11.png,301.7743589450772,308.75519550190273,321.33644638891394,305.2340197620121,306.0780181827213,350.61806263171326,291.15460205078125,179.5463104248047,354.2007532945596,214.46593402260984,382.90679931640625,340.8895568847656,351.4620610524224,331.0559751878766,,,270.08377728606183,341.2282606586716,,,203.96392172589378,214.8571757714866
outliers_18451_18466_fc,kra,M,img11.png,298.8721479692811,309.6100079743833,318.4513983927119,305.55912857643204,310.72650146484375,349.458984375,289.0825227575657,176.94370769148142,350.5208602931589,214.41434212253003,394.4053871042969,341.67946987483026,344.7821144793947,326.4886721325133,,,,,245.8731425127529,336.95344391055386,203.3389088342653,216.10220853834304
outliers_18486_18805_fc,kra,M,img074.png,301.2810715316991,299.7411082803892,318.54395546302874,306.43487960070064,295.2919077187888,350.12054505957565,302.6902865465015,185.5946920813933,368.218784734814,223.29119372735798,411.5521464399883,344.48368500036594,351.3082045571849,323.6977635320303,,,293.17808519658513,403.6707156220675,170.2240751550742,347.30211502997076,211.26107788085938,199.376708984375
outliers_18486_18805_fc,kra,M,img202.png,292.0367161688842,297.21182511205325,312.1069822769151,303.2329049444625,265.54396490628335,334.5425200729908,299.663417289936,240.61367468740593,406.03582766249997,232.18416292203295,389.5782094539146,267.90923659432804,398.40912654144825,313.268037998478,368.30372737940183,434.4924452909849,240.25542961016436,343.774842482685,203.72754529354802,319.2891178308873,320.53649404228815,182.00849765195557
outliers_18486_18805_fc,kra,M,img228.png,292.8847351074219,295.4022521972656,310.17211901373844,303.1762294590675,257.3560168997238,337.7670568999363,341.90537971297647,201.3777897686512,398.8128700189219,246.0111154988045,417.41008907315245,262.74861264761194,384.21624755859375,322.1288146972656,287.2295556935388,421.5688633707406,262.3092821608699,373.2160938297412,188.24252319335938,353.9097900390625,283.88205626377726,255.68166940700434
outliers_1870_2170_fc,nip,F,img104.png,301.22681153658755,300.38647474544325,322.15881017109166,303.2736469708922,285.70826082479994,343.6940581271761,285.43416943256227,155.58305952430365,418.141845703125,168.70518493652344,428.0424320377076,341.96853480527943,455.6329652628781,330.90587691467596,404.8041151245652,372.9266769098458,324.32418934017835,363.9042637053181,273.9881752093962,314.56340650863234,318.1889483610995,197.53096421382782
